,English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
7667,inequitable,non equo,0,1,0,0,0,0,0,0,0,0
7668,uneventful,non movimentato,0,0,0,0,0,0,0,0,0,0
7669,inoperative,non operante,0,1,1,0,0,0,0,0,0,0
7670,irrelevant,non pertinente,0,1,0,0,0,0,0,0,0,0
7671,untested,non testati,0,0,0,0,0,0,0,0,0,0
7672,unofficial,non ufficiale,0,1,0,0,0,0,0,0,0,0
7673,unused,non usato,0,0,0,0,0,0,0,0,0,0
7674,invalid,non valido,0,0,0,0,0,0,0,1,0,0
7675,grandmother,nonna,1,0,0,0,0,0,0,0,0,0
7676,grandfather,nonno,0,0,0,0,0,0,0,0,0,1
7677,ninth,nono,0,0,0,0,0,0,0,0,0,0
7678,notwithstanding,nonostante,0,0,0,0,0,0,0,0,0,0
7679,norm,norma,0,0,0,0,0,0,0,0,0,0
7680,normal,normale,0,0,0,0,0,0,0,0,0,0
7681,homesick,nostalgico,0,1,0,0,0,0,0,1,0,0
7682,keynote,nota fondamentale,1,0,0,0,0,0,0,0,0,0
7683,note,Note,0,0,0,0,0,0,0,0,0,0
7684,considerable,notevole,1,0,0,0,0,0,0,0,0,0
7685,notable,notevole,1,0,0,0,0,0,1,0,0,1
7686,notification,notifica,0,0,0,1,0,0,0,0,0,0
7687,notify,notificare,0,0,0,0,0,0,0,0,0,0
7688,news,notizie,0,0,0,0,0,0,0,0,0,0
7689,noted,noto,1,0,0,0,0,0,0,0,0,0
7690,famously,notoriamente,1,0,0,0,0,0,0,0,0,0
7691,notoriety,notorietà,1,1,1,0,1,1,0,0,0,0
7692,night,notte,0,0,0,0,0,0,0,0,0,0
7693,nocturnal,notturno,0,0,0,0,0,0,0,0,0,0
7694,ninety,novanta,0,0,0,0,0,0,0,0,0,0
7695,maiden,nubile,1,0,0,0,0,0,0,0,0,0
7696,core,nucleo,1,0,0,0,0,0,0,0,0,0
7697,nucleus,nucleo,0,0,0,0,0,0,0,0,0,0
7698,naked,nudo,0,0,0,0,0,0,0,0,0,0
7699,nude,nudo,0,0,0,0,0,0,0,0,0,0
7700,naught,nulla,0,0,0,0,0,0,0,0,0,0
7701,null,nullo,0,0,0,0,0,0,0,0,0,0
7702,numerator,numeratore,0,0,0,0,0,0,0,0,0,0
7703,numbering,numerazione,0,0,0,0,0,0,0,0,0,0
7704,numbers,numeri,1,0,0,0,0,0,0,0,0,0
7705,number,numero,0,0,0,0,0,0,0,0,0,0
7706,integer,numero intero,0,0,0,0,0,0,0,0,0,0
7707,numerous,numeroso,0,0,0,0,0,0,0,0,0,0
7708,swim,nuotata,1,0,0,1,0,1,1,0,0,0
7709,swimming,nuoto,0,0,0,0,0,0,0,0,0,0
7710,nourishment,nutrimento,1,0,0,0,0,0,0,0,0,0
7711,nourish,nutrire,0,0,0,0,0,0,0,0,0,0
7712,nurture,nutrire,1,0,1,1,1,1,1,0,0,1
7713,cloud,nuvola,0,0,0,0,0,0,0,0,0,0
7714,cloudiness,nuvolosità,0,1,0,0,0,1,0,0,0,0
7715,cloudy,nuvoloso,0,0,0,0,0,0,0,1,0,0
7716,overcast,nuvoloso,0,1,0,0,0,0,0,0,0,0
7717,oasis,oaso,1,0,0,1,0,0,1,0,0,1
7718,obedient,obbediente,0,0,0,0,0,0,0,0,0,0
7719,obedience,obbedienza,1,0,0,0,0,0,0,0,0,1
7720,obey,obbedire,0,0,0,0,0,1,0,0,0,1
7721,obliged,obbligato,0,0,0,0,0,0,0,0,0,0
7722,compulsory,obbligatorio,0,1,0,0,0,0,0,0,0,0
7723,debenture,obbligazione,0,0,0,1,0,0,0,0,0,0
7724,bonds,obbligazioni,0,1,0,0,0,0,0,0,0,0
7725,obesity,obesità,0,1,0,0,1,0,0,1,0,0
7726,obese,obeso,0,1,0,0,1,0,0,0,0,0
7727,obi,obi,0,1,0,0,1,1,0,0,0,0
7728,objective,obiettivo,1,0,0,1,0,0,0,0,0,1
7729,objection,obiezione,0,1,1,0,0,0,0,0,0,0
7730,morgue,obitorio,0,1,0,0,1,1,0,1,0,0
7731,obituary,obitorio,0,1,0,0,0,0,0,1,0,0
7732,oblivion,oblio,0,1,1,0,0,1,0,0,0,0
7733,oblique,obliquo,0,0,0,0,0,0,0,0,0,0
7734,oblivious,obliviante,0,0,0,0,0,0,0,0,0,0
7735,oboe,oboe,0,0,0,0,0,0,0,0,0,0
7736,goose,Oca,0,0,0,0,0,0,0,0,0,0
7737,occasionally,occasionalmente,0,0,0,0,0,0,0,0,0,0
7738,occasion,occasione,0,0,0,0,0,0,0,0,0,0
7739,hap,occasione fortuna,0,0,0,1,0,0,0,0,1,0
7740,glasses,occhiali,0,0,0,0,0,0,0,0,0,0
7741,goggles,occhiali,0,0,0,0,0,0,0,0,0,0
7742,specs,occhiali,0,0,0,0,0,0,0,0,0,0
7743,shades,occhiali da sole,0,0,0,0,0,0,0,0,0,0
7744,sunglass,occhiali da sole,0,0,0,0,0,0,0,0,0,0
7745,sunglasses,occhiali da sole,0,0,0,0,0,0,0,0,0,0
7746,glance,occhiata,0,0,0,0,0,0,0,0,0,0
7747,eyelet,occhiello,0,0,0,0,0,0,0,0,0,0
7748,eye,occhio,0,0,0,0,0,0,0,0,0,0
7749,teaser,occhiolino,0,0,0,0,0,0,0,0,0,0
7750,wink,occhiolino,0,0,0,0,0,0,0,0,0,0
7751,concealment,occultamento,0,1,1,1,0,1,0,0,0,0
7752,occupying,occupante,0,0,0,0,0,0,0,0,0,0
7753,occupy,occupare,1,0,0,0,0,0,0,0,0,0
7754,busy,occupato,0,0,0,0,0,0,0,0,0,0
7755,occupied,occupato,0,0,0,0,0,0,0,0,0,0
7756,employment,occupazione,0,0,0,0,0,0,0,0,0,0
7757,ocean,oceano,0,0,0,0,0,0,0,0,0,0
7758,eyepiece,oculare,0,0,0,0,0,0,0,0,0,0
7759,ophthalmologist,oculista,0,0,0,0,0,0,0,0,0,0
7760,hating,odiando,0,1,1,0,0,0,0,0,0,0
7761,hate,odio,0,1,1,0,1,1,0,1,0,0
7762,hatred,odio,0,1,1,0,1,1,0,1,0,0
7763,hateful,odioso,0,1,1,0,1,1,0,1,0,0
7764,obnoxious,odioso,0,1,1,0,1,0,0,1,0,0
7765,odious,odioso,0,1,1,0,1,1,0,0,0,0
7766,dentistry,odontoiatria,0,0,0,0,0,1,0,0,0,0
7767,smelling,odorando,0,1,0,0,1,0,0,0,0,0
7768,odor,odore,0,1,0,0,0,0,0,0,0,0
7769,smell,odore,0,1,1,0,1,0,0,0,0,0
7770,offend,offendere,0,1,1,0,1,0,0,0,0,0
7771,insulting,offensivo,0,1,1,0,1,1,0,1,0,0
7772,offensive,offensivo,0,1,1,0,1,0,0,0,0,0
7773,bidder,offerente,0,0,0,0,0,0,0,0,0,0
7774,bid,offerta,0,0,0,0,0,0,0,0,0,0
7775,bidding,offerta,0,0,0,0,0,0,0,0,0,0
7776,offer,offerta,1,0,0,0,0,0,0,0,0,0
7777,offering,offerta,0,0,0,0,0,0,0,0,0,1
7778,offered,offerto,0,0,0,0,0,0,0,0,0,0
7779,offense,offesa,0,1,1,0,1,1,0,1,0,0
7780,offended,offeso,0,1,1,0,0,0,0,1,0,0
7781,workshop,officina,0,0,0,0,0,0,0,0,0,0
7782,clouded,offuscato,0,1,0,0,0,0,0,1,0,0
7783,object,oggetto,0,0,0,0,0,0,0,0,0,0
7784,memento,oggetto ricordo,1,0,0,0,0,0,0,0,0,0
7785,nowadays,oggi,0,0,0,0,0,0,0,0,0,0
7786,today,oggi,0,0,0,0,0,0,0,0,0,0
7787,everyday,ogni giorno,0,0,0,0,0,0,0,0,0,0
7788,hourly,ogni ora,0,0,0,0,0,0,0,0,0,0
7789,olfactory,olfattivo,0,1,0,1,0,0,0,0,0,0
7790,oil,olio,0,0,0,0,0,0,0,0,0,0
7791,olive,oliva,0,0,0,0,0,0,0,0,0,0
7792,holocaust,olocausto,0,1,1,0,1,1,0,1,0,0
7793,outrage,oltraggio,0,1,1,0,1,0,0,0,0,0
7794,homage,omaggio,1,0,0,0,0,0,0,0,0,0
7795,tribute,omaggio,1,0,0,0,0,0,0,0,0,0
7796,shade,ombra,0,0,0,0,0,0,0,0,0,0
7797,shadow,ombra,0,0,0,0,0,0,0,0,0,0
7798,umbrella,ombrello,0,0,0,0,0,0,0,0,0,0
7799,shadowy,ombroso,0,0,0,0,0,0,0,0,0,0
7800,omega,omega,0,0,0,0,0,0,0,0,0,0
7801,homily,omelia,0,0,0,0,0,0,0,0,0,0
7802,homeopathy,omeopatia,0,0,0,0,0,0,0,0,0,0
7803,homeopathic,omeopatico,0,0,0,0,0,0,0,0,0,0
7804,omitted,omesso,0,0,0,0,0,0,0,0,0,0
7805,omit,omettere,0,1,0,0,0,0,0,0,0,0
7806,homicidal,omicida,0,1,1,0,0,1,0,0,0,0
7807,murderous,omicida,0,1,1,0,1,1,0,1,1,0
7808,homicide,omicidio,0,1,1,0,1,1,0,1,0,0
7809,murder,omicidio,0,1,1,0,1,1,0,1,1,0
7810,manslaughter,omicidio colposo,0,1,1,0,1,1,0,1,1,0
7811,omission,omissione,0,0,0,0,0,0,0,0,0,0
7812,homogeneity,omogeneità,0,0,0,0,0,0,0,0,0,0
7813,homogeneous,omogeneo,0,0,0,0,0,0,0,0,0,0
7814,homology,omologia,1,0,0,0,0,0,0,0,0,0
7815,homologous,omologo,0,0,0,0,0,0,0,0,0,0
7816,homosexual,omosessuale,0,0,0,0,0,0,0,0,0,0
7817,homosexuality,omosessualità,0,1,0,0,0,0,0,0,0,0
7818,ounce,oncia,0,0,0,0,0,0,0,0,0,0
7819,wave,onda,0,0,0,0,0,0,0,0,0,0
7820,surge,ondata,0,0,0,0,0,0,0,0,1,0
7821,waves,onde,0,0,0,0,0,0,0,0,0,0
7822,sway,ondeggiare,0,0,0,0,0,0,0,0,0,0
7823,wavy,ondulato,0,0,0,0,0,0,0,0,0,0
7824,ripple,ondulazione,0,0,0,0,0,0,0,0,0,0
7825,burden,onere,0,0,0,0,0,0,0,0,0,0
7826,onerous,oneroso,0,1,1,0,0,0,0,1,0,0
7827,honesty,onestà,1,0,0,0,0,0,0,0,0,1
7828,honest,onesto,1,0,1,0,1,1,1,1,0,1
7829,almighty,onnipotente,1,0,0,0,0,0,0,0,0,0
7830,omniscient,onnisciente,1,0,0,0,0,0,0,0,0,1
7831,honorarium,onorario,0,0,0,0,0,0,0,0,0,0
7832,honor,onore,1,0,0,0,0,0,0,0,0,1
7833,honorable,onorevole,1,0,0,0,0,0,0,0,0,1
7834,ontology,ontologia,0,0,0,0,0,0,0,0,0,0
7835,opaque,opaco,0,1,0,0,0,0,0,0,0,0
7836,ope,ope,0,0,0,0,0,0,0,0,0,0
7837,opener,opener,0,0,0,0,0,0,0,0,0,0
7838,handiwork,opera,0,0,0,0,0,0,0,0,0,0
7839,opera,opera,1,0,1,1,0,1,1,1,1,1
7840,worker,operaio,0,0,0,0,0,0,0,0,0,0
7841,journeyman,operaio qualificato,0,0,0,0,0,0,0,0,0,1
7842,operator,operatore,0,0,0,0,0,0,0,0,0,0
7843,operation,operazione,0,0,0,0,0,1,0,0,0,1
7844,transaction,operazione,0,0,0,0,0,0,0,0,0,1
7845,operations,operazioni,0,0,0,0,0,0,0,0,0,0
7846,opinion,opinione,0,0,0,0,0,0,0,0,0,0
7847,opium,oppio,0,1,1,0,1,1,0,1,0,0
7848,oppose,opporsi,0,1,0,0,0,0,0,0,0,0
7849,expediency,opportunità,0,0,0,0,0,0,0,0,0,0
7850,opportunity,opportunità,1,0,0,1,0,0,0,0,0,0
7851,opportune,opportuno,1,0,0,0,0,0,1,0,0,0
7852,opposition,opposizione,0,1,1,0,0,0,0,0,0,0
7853,oppression,oppressione,0,1,1,0,1,1,0,1,0,0
7854,oppressor,oppressore,0,1,1,0,0,1,0,1,0,0
7855,oppressive,opprimente,0,1,1,0,1,1,0,1,0,0
7856,oppress,opprimere,0,1,1,0,1,1,0,1,0,0
7857,opulent,opulento,0,0,0,0,0,0,0,0,0,0
7858,opulence,opulenza,0,0,0,0,0,0,0,0,0,0
7859,opus,opus,0,0,0,0,0,0,0,0,0,0
7860,booklet,opuscolo,0,0,0,0,0,0,0,0,0,0
7861,brochure,opuscolo,0,0,0,0,0,0,0,0,0,0
7862,leaflet,opuscolo,0,0,0,0,0,0,0,0,0,0
7863,optional,opzionale,1,0,0,0,0,0,0,0,0,0
7864,option,opzione,1,0,0,0,0,0,0,0,0,0
7865,options,Opzioni,0,0,0,0,0,0,0,0,0,0
7866,hour,ora,0,0,0,0,0,0,0,0,0,0
7867,oracle,oracolo,1,0,0,1,0,0,0,0,0,1
7868,orbit,orbita,0,0,0,0,0,0,0,0,0,0
7869,orchestra,orchestra,1,0,1,0,0,0,1,1,0,1
7870,ogre,orco,0,1,0,0,1,1,0,0,0,0
7871,horde,orda,0,1,0,0,0,0,0,0,1,0
7872,sorting,ordinamento,0,0,0,0,0,0,0,0,0,0
7873,ordinary,ordinario,0,0,0,0,0,0,0,0,0,0
7874,neatly,ordinatamente,1,0,0,0,0,0,0,0,0,0
7875,orderly,ordinato,1,0,0,0,0,0,0,0,0,0
7876,array,ordine,1,0,0,0,0,0,0,0,0,0
7877,behest,ordine,0,0,0,0,0,0,0,0,0,0
7878,order,ordine,0,0,0,0,0,0,0,0,0,0
7879,warp,ordito,0,1,1,0,0,0,0,1,0,0
7880,earring,orecchino,0,0,0,0,0,0,0,0,0,0
7881,ear,orecchio,0,0,0,0,0,0,0,0,0,0
7882,orphan,orfano,0,1,0,0,0,1,0,1,0,0
7883,arrange,organizzare,0,0,0,0,0,0,0,0,0,0
7884,organize,organizzare,1,0,0,0,0,0,0,0,0,0
7885,arranged,organizzato,0,0,0,0,0,0,0,0,0,0
7886,organized,organizzato,1,0,0,0,0,0,0,0,0,0
7887,organization,organizzazione,1,0,0,1,0,0,1,0,1,1
7888,organ,organo,0,0,0,1,0,0,1,0,0,0
7889,orgasm,orgasmo,1,0,0,1,0,0,1,0,0,0
7890,pride,orgoglio,1,0,0,0,0,0,1,0,0,0
7891,proud,orgoglioso,1,0,0,1,0,0,1,0,0,1
7892,orient,orientale,0,0,0,0,0,0,0,0,0,0
7893,orientation,orientamento,0,0,0,0,0,0,0,0,0,0
7894,oregano,origano,0,0,0,0,0,0,0,0,0,0
7895,origin,origine,0,0,0,0,0,0,0,0,0,0
7896,horizontal,orizzontale,0,0,0,0,0,0,0,0,0,0
7897,horizontally,orizzontalmente,0,0,0,0,0,0,0,0,0,0
7898,horizon,orizzonte,1,0,0,1,0,0,0,0,0,0
7899,edging,orlatura,0,0,0,0,0,0,0,0,0,0
7900,brink,orlo,0,0,0,0,0,0,0,0,0,0
7901,hem,orlo,0,0,0,0,0,0,0,0,0,0
7902,rim,orlo,0,0,0,0,0,0,0,0,0,0
7903,moorings,ormeggi,0,0,0,0,0,0,0,0,0,1
7904,moored,ormeggiato,0,0,0,0,0,0,0,0,0,0
7905,ornamental,ornamentale,0,0,0,0,0,0,0,0,0,0
7906,adornment,ornamento,0,0,0,0,0,0,0,0,0,0
7907,ornament,ornamento,0,0,0,0,0,0,0,0,0,0
7908,ornate,ornato,1,0,0,0,0,0,0,0,0,0
7909,gold,oro,1,0,0,0,0,0,0,0,0,0
7910,clockwork,orologeria,0,0,0,0,0,0,0,0,0,0
7911,clock,orologio,0,0,0,1,0,0,0,0,0,0
7912,watch,orologio,0,0,0,1,0,1,0,0,0,0
7913,wristwatch,orologio da polso,0,0,0,0,0,0,0,0,0,0
7914,horoscope,oroscopo,0,0,0,1,0,0,0,0,0,0
7915,ghastly,orribile,0,1,0,0,1,1,0,0,0,0
7916,hideous,orribile,0,1,0,0,1,1,0,1,0,0
7917,horrible,orribile,0,1,1,0,1,1,0,0,0,0
7918,horrific,orribile,0,1,1,0,1,1,0,1,0,0
7919,horribly,orribilmente,0,1,0,0,0,0,0,0,0,0
7920,horrid,orrido,0,1,1,0,1,1,0,1,0,0
7921,horrifying,orripilante,0,1,0,0,1,1,0,1,0,0
7922,horror,orrore,0,1,1,0,1,1,0,1,1,0
7923,horrors,orrori,0,1,0,0,0,1,0,1,0,0
7924,bear,orso,0,0,1,0,0,1,0,0,0,0
7925,nettle,ortica,0,1,1,0,1,0,0,0,0,0
7926,horticultural,orticolo,0,0,0,0,0,0,0,0,0,0
7927,horticulture,orticoltura,0,0,0,0,0,0,0,0,0,0
7928,spelling,ortografia,1,0,0,0,0,0,0,0,0,0
7929,dare,osare,0,0,0,1,0,0,0,0,0,1
7930,obscenity,oscenità,0,1,1,0,1,0,0,0,0,0
7931,bawdy,osceno,0,1,0,0,0,0,0,0,0,0
7932,lewd,osceno,0,1,0,0,1,0,0,0,0,0
7933,obscene,osceno,0,1,0,0,1,0,0,0,0,0
7934,oscillate,oscillare,0,0,0,0,0,0,0,0,0,0
7935,darkly,oscuramente,0,0,0,0,0,0,0,0,0,0
7936,obscured,oscurato,0,0,0,0,0,0,0,0,0,0
7937,blackness,oscurità,0,1,0,0,0,1,0,1,0,0
7938,obscurity,oscurità,0,1,0,0,0,0,0,0,0,0
7939,murky,oscuro,0,1,0,0,1,0,0,1,0,0
7940,obscure,oscuro,0,0,0,0,0,0,0,0,0,0
7941,hospital,ospedale,0,0,0,0,0,1,0,1,0,1
7942,hospitality,ospitalità,1,0,0,0,0,0,0,0,0,0
7943,accommodate,ospitare,0,0,0,0,0,0,0,0,0,0
7944,guest,ospite,0,0,0,0,0,0,0,0,0,0
7945,hospice,ospizio,0,0,0,0,0,0,0,1,0,0
7946,bones,ossatura,0,0,0,0,0,0,0,0,0,0
7947,observing,Osservando,0,0,0,0,0,0,0,0,0,0
7948,observe,osservare,0,0,0,0,0,0,0,0,0,0
7949,observation,osservazione,0,0,0,0,0,0,0,0,0,0
7950,remark,osservazione,0,0,0,0,0,0,0,0,0,0
7951,oxygen,ossigeno,0,0,0,0,0,0,0,0,0,0
7952,bone,osso,0,0,0,0,0,0,0,0,0,0
7953,bony,ossuto,0,0,0,0,0,0,0,0,0,0
7954,hindering,ostacolando,0,1,0,0,0,0,0,1,0,0
7955,hamper,ostacolare,0,1,0,0,0,0,0,0,0,0
7956,impede,ostacolare,0,1,0,0,0,0,0,0,0,0
7957,obstruct,ostacolare,0,1,1,0,0,1,0,0,0,0
7958,balk,ostacolo,0,1,0,0,0,0,0,0,0,0
7959,hindrance,ostacolo,0,1,0,0,0,0,0,0,0,0
7960,obstacle,ostacolo,0,1,1,0,0,1,0,1,0,0
7961,hostage,ostaggio,0,1,1,0,0,1,0,0,0,0
7962,hostel,ostello,0,0,0,0,0,0,0,0,0,0
7963,flaunt,ostentare,0,1,0,0,0,0,0,0,0,0
7964,disaffected,ostile,0,1,0,0,0,0,0,0,0,0
7965,forbidding,ostile,0,1,1,0,0,1,0,0,0,0
7966,hostile,ostile,0,1,1,0,1,1,0,0,0,0
7967,inimical,ostile,0,1,1,0,0,0,0,1,0,0
7968,hostilities,ostilità,0,1,1,0,0,1,0,0,0,0
7969,hostility,ostilità,0,1,1,0,1,0,0,0,0,0
7970,obstinate,ostinato,0,1,0,0,0,0,0,0,0,0
7971,oyster,ostrica,0,0,0,0,0,0,0,0,0,0
7972,obstructive,ostruttiva,0,1,1,0,0,0,0,0,0,0
7973,obstruction,ostruzione,0,1,0,0,0,0,0,0,0,0
7974,eighty,ottanta,0,0,0,0,0,0,0,0,0,0
7975,octave,ottava,0,0,0,0,0,0,0,0,0,0
7976,piccolo,ottavino,0,0,0,0,0,0,0,0,0,0
7977,eighth,ottavo,0,0,0,0,0,0,0,0,0,0
7978,obtain,ottenere,0,0,0,0,0,0,0,0,0,0
7979,optimism,ottimismo,1,0,0,1,0,0,1,0,1,1
7980,optimist,ottimista,1,0,0,0,0,0,0,0,0,1
7981,brass,ottone,0,0,0,0,0,0,0,0,0,0
7982,shutter,otturatore,0,0,0,0,0,0,0,0,0,0
7983,oval,ovale,0,0,0,0,0,0,0,0,0,0
7984,hushed,ovattata,0,0,0,0,0,0,0,0,0,0
7985,overture,overture,0,0,0,1,0,0,0,0,0,0
7986,obvious,ovvio,1,0,0,0,0,0,0,0,0,1
7987,idleness,ozio,0,0,0,0,0,0,0,0,0,0
7988,pack,pacchetto,0,0,0,0,0,0,0,0,0,0
7989,package,pacchetto,0,0,0,0,0,0,0,0,0,0
7990,parcel,pacchetto,0,0,0,0,0,0,0,0,0,0
7991,parcels,pacchi,0,0,0,0,0,0,0,0,0,0
7992,peace,pace,1,0,0,1,0,0,1,0,0,1
7993,pacify,pacificare,0,0,0,0,0,0,0,0,0,0
7994,paddock,paddock,0,0,0,0,0,0,0,0,0,0
7995,pan,padella,0,0,0,0,0,0,0,0,0,0
7996,father,padre,0,0,0,0,0,0,0,0,0,1
7997,godfather,padrino,0,0,0,0,0,0,0,0,0,0
7998,mistress,padrona,0,1,1,0,1,0,0,0,0,0
7999,mastery,padronanza,1,0,1,0,0,0,1,0,0,1
8000,landlord,padrone di casa,0,0,0,0,0,0,0,0,0,0
8001,landscape,paesaggio,0,0,0,0,0,0,0,0,0,0
8002,landscaping,paesaggistica,0,0,0,0,0,0,0,0,0,0
8003,plump,paffuto,0,0,0,1,0,0,0,0,0,0
8004,payment,pagamento,0,1,0,0,0,0,0,0,0,0
8005,heathen,pagano,0,1,0,0,0,1,0,0,0,0
8006,defray,pagare,0,0,0,0,0,0,0,0,0,0
8007,pay,pagare,1,0,0,1,0,0,1,0,0,1
8008,payer,pagatore,0,0,0,0,0,0,0,0,0,0
8009,page,pagina,0,0,0,0,0,0,0,0,0,0
8010,straw,paglia,0,0,0,0,0,0,0,0,0,0
8011,rick,pagliaio,0,0,0,0,0,0,0,0,0,0
8012,loaf,pagnotta,0,1,0,0,0,0,0,0,0,0
8013,paddle,pala,1,0,0,1,0,0,0,0,0,0
8014,shovel,pala,0,0,0,0,0,0,0,0,0,0
8015,palate,palato,0,0,0,0,0,0,0,0,0,0
8016,palace,palazzo,0,0,0,0,0,0,0,0,0,0
8017,courthouse,palazzo di giustizia,0,0,0,0,0,0,0,0,0,0
8018,stage,palcoscenico,0,0,0,0,0,0,0,0,0,0
8019,gymnasium,palestra,0,0,0,0,0,0,0,0,0,0
8020,stake,paletto,0,0,0,0,0,0,0,0,0,0
8021,ball,palla,0,0,0,0,0,0,0,0,0,0
8022,basketball,pallacanestro,1,0,0,1,0,0,1,0,0,0
8023,palladium,palladio,0,0,0,0,0,0,0,0,0,0
8024,dribble,palleggio,0,0,0,0,0,0,0,0,0,0
8025,wan,pallido,0,1,0,0,0,1,0,1,0,0
8026,pellet,pallina,0,0,0,0,0,0,0,0,0,0
8027,balloon,palloncino,0,0,0,0,0,0,0,0,0,0
8028,flask,pallone,0,0,0,0,0,0,0,0,0,0
8029,palm,palma,0,0,0,0,0,0,0,0,0,0
8030,palpable,palpabile,0,0,0,0,0,0,0,0,1,0
8031,throb,palpito,0,1,0,0,0,1,0,1,0,0
8032,bog,palude,0,1,0,0,0,0,0,0,0,0
8033,fen,palude,0,0,0,0,0,0,0,0,0,0
8034,marsh,palude,0,0,0,0,0,0,0,0,0,0
8035,swamp,palude,0,1,0,0,1,1,0,0,0,0
8036,swampy,paludoso,0,1,0,0,1,1,0,0,0,0
8037,bench,panchina,0,0,0,0,0,0,0,0,0,0
8038,belly,pancia,0,0,0,0,0,0,0,0,0,0
8039,pandemic,pandemico,0,1,0,0,0,1,0,1,0,0
8040,bread,pane,0,0,0,0,0,0,0,0,0,0
8041,panic,panico,0,1,0,0,0,1,0,0,0,0
8042,bakery,panificio,0,0,0,0,0,0,0,0,0,0
8043,panel,pannello,0,0,0,0,0,0,0,0,0,0
8044,diaper,pannolino,0,0,0,0,1,0,0,0,0,0
8045,nappy,pannolino,0,1,0,0,1,0,0,0,0,0
8046,panorama,panoramica,0,0,0,0,0,0,0,0,0,0
8047,gingerbread,panpepato,0,0,0,0,0,0,0,0,0,0
8048,pants,pantaloni,0,0,0,0,0,0,0,0,0,0
8049,trousers,pantaloni,0,0,0,0,0,0,0,0,0,0
8050,panther,pantera,0,0,0,0,0,0,0,0,0,0
8051,pantheon,pantheon,0,0,0,0,0,0,0,0,0,0
8052,slipper,pantofola,0,0,0,0,0,0,0,0,0,0
8053,slippers,pantofole,0,0,0,0,0,0,0,0,0,0
8054,pope,papa,1,0,0,0,0,0,0,0,0,0
8055,dad,papà,0,0,0,0,0,0,0,0,0,0
8056,poppy,papavero,0,0,0,0,0,0,0,0,0,0
8057,gander,papero,0,0,0,0,0,0,0,0,0,0
8058,pap,pappa,0,0,0,0,0,0,0,0,0,0
8059,parrot,pappagallo,0,1,0,0,1,0,0,0,0,0
8060,parabola,parabola,0,0,0,0,0,0,0,0,0,0
8061,paradigm,paradigma,0,0,0,0,0,0,0,0,0,0
8062,fender,parafango,0,0,0,0,0,0,0,0,0,1
8063,paragon,paragone,1,0,0,1,0,0,1,0,0,1
8064,paragraph,paragrafo,0,0,0,0,0,0,0,0,0,0
8065,palsy,paralisi,0,1,0,0,1,1,0,1,0,0
8066,paralysis,paralisi,0,1,1,1,0,1,0,1,0,0
8067,parallel,parallelo,0,0,0,0,0,0,0,0,0,0
8068,matchmaker,paraninfo,0,0,0,1,0,0,0,0,0,0
8069,paranoia,paranoia,0,1,0,0,0,1,0,0,0,0
8070,parasite,parassita,0,1,0,0,1,1,0,0,0,0
8071,bulkhead,paratia,0,0,0,0,0,0,0,0,0,0
8072,park,parco,0,0,0,0,0,0,0,0,0,0
8073,playground,Parco giochi,1,0,0,1,0,0,1,0,1,1
8074,equalization,pareggiamento,0,0,0,0,0,0,0,0,0,0
8075,equalize,pareggiare,0,0,0,0,0,0,0,0,0,0
8076,relative,parente,0,0,0,0,0,0,0,0,0,1
8077,brackets,parentesi,0,0,0,0,0,0,0,0,0,0
8078,parenthesis,parentesi,0,0,0,0,0,0,0,0,0,0
8079,parenthetical,parenthetical,0,0,0,0,0,0,0,0,0,0
8080,kin,parenti,0,0,0,0,0,0,0,0,0,0
8081,par,pari,0,0,0,0,0,0,0,0,0,0
8082,peer,pari,0,0,0,0,0,0,0,0,0,0
8083,talk,parlare,1,0,0,0,0,0,0,0,0,0
8084,travesty,parodia,0,1,0,0,1,1,0,1,0,0
8085,word,parola,1,0,0,0,0,0,0,0,0,1
8086,parole,parola d'onore,0,0,0,1,0,0,0,0,0,0
8087,words,parole,0,1,1,0,0,0,0,0,0,0
8088,mumps,parotite,0,1,0,0,0,0,0,0,0,0
8089,wig,parrucca,0,0,0,0,0,0,0,0,0,0
8090,sparingly,parsimonia,0,0,0,0,0,0,0,0,0,0
8091,thrift,parsimonia,1,0,0,0,1,0,0,0,0,1
8092,part,parte,0,0,0,0,0,0,0,0,0,0
8093,moiety,parte,0,0,0,0,0,0,0,0,0,0
8094,participate,partecipare,0,0,0,0,0,0,0,0,0,0
8095,attendance,partecipazione,0,0,0,1,0,0,0,0,0,0
8096,participation,partecipazione,1,0,0,0,0,0,0,0,0,0
8097,departure,partenza,0,1,0,0,0,0,0,1,0,0
8098,parts,parti,0,0,0,0,0,0,0,0,0,0
8099,particle,particella,0,0,0,0,0,0,0,0,0,0
8100,depart,partire,0,0,0,1,0,0,0,1,0,0
8101,leave,partire,0,1,0,0,0,0,0,1,1,0
8102,batch,partita,0,0,0,0,0,0,0,0,0,0
8103,departed,partito,0,1,0,0,0,0,0,1,0,0
8104,party,partito,0,0,0,0,0,0,0,0,0,0
8105,childbirth,parto,0,0,0,0,0,0,0,0,0,0
8106,biased,parziale,0,1,0,0,0,0,0,0,0,0
8107,partiality,parzialità,0,0,0,0,0,0,0,0,0,0
8108,partially,parzialmente,0,0,0,0,0,0,0,0,0,0
